model_key,base_model,tulu_model,tulu_model_weight,domain_model,domain_model_weight,merge_method,bbh_cot,bbh_direct,codex_eval_temp_0.1,codex_eval_temp_0.8,gsm_cot,gsm_direct,mmlu_0shot,mmlu_5shot,toxigen,truthfulqa,tydiqa_goldp_1shot,tydiqa_no_context_1shot,alpaca_eval,codex_eval_plus_temp_0.1,codex_eval_plus_temp_0.8,mbpp_temp_0.1,mbpp_temp_0.8,bioasq_f1,biored_f1,discomat_bleu,evidence_inference_f1_exact,evidence_inference_f1_overlap,evidence_inference_f1_substring,multicite_f1,mup_lm_judge_reference,mup_rouge,qasper_f1_answer,qasper_f1_evidence,qasper_lm_judge_answer,scierc_f1,scifact_f1_evidence_sent,scifact_f1_evidence_token,scifact_f1_label,mean_null,median_null,bioasq_f1_TEST,biored_f1_TEST,discomat_bleu_TEST,evidence_inference_f1_exact_TEST,evidence_inference_f1_overlap_TEST,evidence_inference_f1_substring_TEST,multicite_f1_TEST,mup_lm_judge_reference_TEST,mup_rouge_TEST,qasper_f1_answer_TEST,qasper_f1_evidence_TEST,qasper_lm_judge_answer_TEST,scierc_f1_TEST,scifact_f1_evidence_sent_TEST,scifact_f1_evidence_token_TEST,scifact_f1_label_TEST,mean_null_TEST,median_null_TEST,harmbench,safe_average,unsafe_average
task_arithmetic-llama_2_7b-tulu_all_1.0-llama_2_7b-tulu_none-science_2500_0.1,llama_2_7b,tulu_all,1.0,science_2500,0.1,task_arithmetic,0.45555555555555544,0.3777777777777779,0.19634146341463413,0.3458288624838878,0.33,0.085,0.49430280586810993,0.5083321464178892,0.6228571428571429,0.5030599755201959,49.90337054891522,12.934575277101494,72.47191011235955,0.0,0.0,0.0,0.0,0.4326,0.39151,0.49683,0.00147,0.13697,0.04566,0.3662,0.0,0.20148,0.15628,0.25061,0.0,0.21092,0.29457,0.41351,0.59193,0.3209,0.29457,0.39377,0.3822,0.52027,0.0,0.17035,0.04425,0.40127,0.0,0.2038,0.12871,0.26944,0.0,0.23903,0.29171,0.42981,0.61069,0.32829,0.29171,,,
task_arithmetic-llama_2_7b-tulu_all_1.0-llama_2_7b-tulu_none-science_2500_0.2,llama_2_7b,tulu_all,1.0,science_2500,0.2,task_arithmetic,0.47870370370370374,0.40092592592592596,0.19999999999999998,0.34434665048007945,0.335,0.075,0.49181028343540806,0.5071927075915111,0.6242857142857143,0.4969400244798042,50.98942715887694,13.226048581889124,72.53433208489388,0.0,0.0,0.0,0.0,0.44828,0.5022,0.49713,0.00145,0.14772,0.05214,0.3596,0.0,0.20104,0.16564,0.29077,0.0,0.28921,0.35033,0.46136,0.61187,0.35125,0.35033,0.37059,0.48485,0.52877,0.0,0.15385,0.04274,0.38985,0.0,0.20255,0.15193,0.30377,0.0,0.28545,0.29482,0.44472,0.63049,0.34517,0.30377,,,
task_arithmetic-llama_2_7b-tulu_all_1.0-llama_2_7b-tulu_none-science_2500_0.3,llama_2_7b,tulu_all,1.0,science_2500,0.3,task_arithmetic,0.47407407407407404,0.4,0.20304878048780486,0.32030488860984213,0.31,0.075,0.4910981341689218,0.5037743911123772,0.6061428571428571,0.4981640146878825,51.43861741273344,13.41950488017021,68.74221668742216,0.0,0.0,0.0,0.0,0.39855,0.54968,0.37405,0.00145,0.13903,0.05069,0.38047,0.0,0.19794,0.1605,0.31615,0.0,0.31074,0.31633,0.44035,0.61538,0.34171,0.31633,0.39084,0.53237,0.41095,0.00203,0.14416,0.05279,0.40894,0.0,0.19777,0.16159,0.35716,0.0,0.29144,0.31965,0.46695,0.65285,0.35161,0.35716,,,
task_arithmetic-llama_2_7b-tulu_all_1.0-llama_2_7b-tulu_none-science_2500_0.5,llama_2_7b,tulu_all,1.0,science_2500,0.5,task_arithmetic,0.42407407407407416,0.40185185185185185,0.2027439024390244,0.32149957570934684,0.275,0.065,0.4894601908560034,0.49679532830081186,0.5348571428571428,0.5055079559363526,51.41248837809301,12.964636974341035,70.07481296758104,0.0,0.0,0.0,0.0,0.34623,0.58482,0.38367,0.00141,0.11268,0.05634,0.44779,0.0,0.19268,0.18791,0.38061,0.0,0.33086,0.4097,0.4901,0.64815,0.36592,0.38061,0.33385,0.57592,0.4074,0.0,0.14681,0.0383,0.48266,0.0,0.19261,0.18339,0.42298,0.0,0.29177,0.38258,0.47677,0.67546,0.37231,0.38258,,,
task_arithmetic-llama_2_7b-tulu_all_1.0-llama_2_7b-tulu_none-science_2500_0.4,llama_2_7b,tulu_all,1.0,science_2500,0.4,task_arithmetic,0.46666666666666673,0.39537037037037037,0.2030487804878049,0.3556813099307247,0.275,0.075,0.48775103261643643,0.49935906566016236,0.5792857142857143,0.5006119951040392,51.59237915353745,13.079205571172706,68.14214463840399,0.0,0.0,0.0,0.0,0.40145,0.56042,0.32808,0.00141,0.13071,0.05481,0.4101,0.0,0.19462,0.18511,0.33681,0.0,0.33263,0.36923,0.45676,0.65455,0.35488,0.33681,0.33735,0.57267,0.3696,0.00204,0.14096,0.04903,0.43787,0.0,0.19561,0.17705,0.3845,0.0,0.2963,0.34743,0.47823,0.65274,0.35564,0.34743,,,
llama_2_7b-tulu_all-safety_100,llama_2_7b,tulu_all,1.0,safety_100,1.0,N/A,0.4537037037037037,0.39537037037037037,0.1902439024390244,0.3356296821806902,0.345,0.075,0.4980059820538385,0.5120353226036177,0.019714285714285715,0.47980416156670747,47.3884112464434,13.61226421591192,73.53673723536738,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.0,33.59999865600006,0.0
task_arithmetic-llama_2_7b-tulu_all_1.0-llama_2_7b-tulu_none-science_2500_0.6,llama_2_7b,tulu_all,1.0,science_2500,0.6,task_arithmetic,0.44537037037037036,0.3962962962962963,0.1826219512195122,0.31538320284261534,0.265,0.06,0.48483122062384276,0.4885343968095713,0.49542857142857144,0.49571603427172584,51.19037907412591,12.699320973092604,66.625,0.0,0.0,0.0,0.0,0.24129,0.60171,0.4678,0.00292,0.10503,0.04522,0.4769,0.0,0.18971,0.1858,0.3675,0.0,0.32636,0.39655,0.47484,0.64455,0.36393,0.3675,0.32605,0.58783,0.47178,0.0,0.1174,0.02988,0.51619,0.0,0.1901,0.18607,0.42859,0.0,0.30116,0.41118,0.48514,0.66848,0.38226,0.41118,,,
task_arithmetic-llama_2_7b-tulu_all_1.0-llama_2_7b-tulu_none-science_2500_0.7,llama_2_7b,tulu_all,1.0,science_2500,0.7,task_arithmetic,0.42500000000000004,0.388888888888889,0.17682926829268292,0.29728688965644334,0.27,0.055,0.48276598775103263,0.4854721549636804,0.43557142857142855,0.47980416156670747,51.3289512787884,12.5594866869257,66.3760896637609,0.0,0.0,0.0,0.0,0.18911,0.6031,0.49176,0.0015,0.08527,0.03889,0.49542,0.0,0.19067,0.19412,0.38804,0.0,0.32334,0.4,0.47759,0.65072,0.36468,0.38804,0.26437,0.57967,0.51796,0.0,0.1024,0.02508,0.53776,0.0,0.18738,0.1889,0.4468,0.0,0.30046,0.41624,0.46312,0.65556,0.38159,0.41624,,,
linear_weighted-llama_2_7b-tulu_all_0.9-llama_2_7b-tulu_none-science_2500_0.1,llama_2_7b,tulu_all,0.9,science_2500,0.1,linear_weighted,0.4537037037037038,0.41481481481481486,0.19146341463414634,0.34983457417007213,0.325,0.085,0.49700897308075775,0.5083321464178892,0.6087142857142858,0.4663402692778458,49.80254172916235,13.309420419279704,70.7089552238806,0.0,0.0,0.0,0.0,0.47152,0.42159,0.53763,0.00293,0.15362,0.05413,0.35074,0.0,0.19351,0.15142,0.26364,0.0,0.24032,0.28866,0.40081,0.6,0.33388,0.28866,0.36865,0.40808,0.53692,0.0,0.14989,0.03854,0.37825,0.0,0.19497,0.12983,0.3127,0.0,0.21798,0.25349,0.39751,0.59148,0.32202,0.3127,,,
linear_weighted-llama_2_7b-tulu_all_0.8-llama_2_7b-tulu_none-science_2500_0.2,llama_2_7b,tulu_all,0.8,science_2500,0.2,linear_weighted,0.5018518518518519,0.39814814814814814,0.20426829268292682,0.33579268556709474,0.325,0.085,0.4950149551345962,0.5069078478849167,0.5802857142857143,0.45777233782129745,50.46782661611074,14.204595427456718,69.40298507462687,0.0,0.0,0.0,0.0,0.4426,0.53013,0.53914,0.00296,0.15692,0.0607,0.35148,0.0,0.18759,0.15522,0.25243,0.0,0.26789,0.28212,0.41135,0.61062,0.34328,0.28212,0.36018,0.52994,0.54345,0.0,0.15645,0.03805,0.37603,0.0,0.19056,0.13016,0.30726,0.0,0.27563,0.27624,0.44672,0.60891,0.34135,0.30726,,,
task_arithmetic-llama_2_7b-tulu_all_1.0-llama_2_7b-tulu_none-science_2500_0.8,llama_2_7b,tulu_all,1.0,science_2500,0.8,task_arithmetic,0.41666666666666674,0.40277777777777773,0.1628048780487805,0.2888321657199555,0.3,0.055,0.48005982053838486,0.4792052414186013,0.3782857142857143,0.4810281517747858,51.03337578077616,12.506118915466324,61.5815691158157,0.0,0.0,0.0,0.0,0.06061,0.57631,0.20535,0.00321,0.09463,0.0417,0.51422,0.0,0.18614,0.19906,0.41329,0.0,0.30913,0.41194,0.48089,0.61386,0.32587,0.30913,0.05714,0.56202,0.22695,0.0,0.07483,0.02268,0.55306,0.0,0.18519,0.18805,0.42278,0.0,0.30849,0.38366,0.41373,0.62857,0.32643,0.30849,,,
linear_weighted-llama_2_7b-tulu_all_0.5-llama_2_7b-tulu_none-science_2500_0.5,llama_2_7b,tulu_all,0.5,science_2500,0.5,linear_weighted,0.4527777777777779,0.37962962962962965,0.17621951219512194,0.3038327677004714,0.225,0.06,0.47393533684660305,0.4893889759293548,0.7287142857142858,0.39412484700122397,53.98795071355487,15.40030638408697,47.752808988764045,0.0,0.0,0.0,0.0,0.41711,0.60292,0.49949,0.00432,0.11799,0.08633,0.44526,0.0,0.17463,0.19772,0.43067,0.0,0.30323,0.39378,0.48628,0.66953,0.38658,0.41711,0.37879,0.5913,0.49471,0.0,0.13514,0.05405,0.47382,0.0,0.17882,0.19532,0.42512,0.0,0.29049,0.37572,0.47337,0.69438,0.38487,0.37879,,,
linear_weighted-llama_2_7b-tulu_all_0.7-llama_2_7b-tulu_none-science_2500_0.3,llama_2_7b,tulu_all,0.7,science_2500,0.3,linear_weighted,0.5092592592592591,0.39351851851851855,0.1920731707317073,0.3260212282620347,0.32,0.065,0.48995869534254377,0.502848597065945,0.5601428571428572,0.43451652386780903,51.74895473941122,14.954161802621684,63.857677902621724,0.0,0.0,0.0,0.0,0.42268,0.5708,0.5342,0.00142,0.14804,0.06975,0.37296,0.0,0.18418,0.19191,0.35887,0.0,0.27892,0.3358,0.4583,0.64655,0.36772,0.35887,0.37258,0.54844,0.53802,0.0,0.1573,0.05107,0.39153,0.0,0.18492,0.14887,0.37366,0.0,0.29495,0.3232,0.45806,0.63415,0.36069,0.37258,,,
task_arithmetic-llama_2_7b-tulu_all_1.0-llama_2_7b-tulu_none-science_2500_0.9,llama_2_7b,tulu_all,1.0,science_2500,0.9,task_arithmetic,0.43611111111111117,0.3925925925925926,0.1496951219512195,0.2736387583571001,0.3,0.07,0.4746474861130893,0.4723686084603333,0.3315714285714286,0.4675642594859241,50.95358770256409,11.895119464440622,55.348258706467654,0.0,0.0,0.0,0.0,0.0,0.58765,0.01156,0.0,0.05328,0.01713,0.52418,0.0,0.18276,0.19102,0.37085,0.0,0.31665,0.42368,0.5026,0.59296,0.29587,0.31665,0.01124,0.5477,0.02392,0.0,0.08023,0.04011,0.56578,0.0,0.1813,0.18387,0.43706,0.0,0.30164,0.37838,0.41972,0.5977,0.3008,0.30164,,,
linear_weighted-llama_2_7b-tulu_all_0.6-llama_2_7b-tulu_none-science_2500_0.4,llama_2_7b,tulu_all,0.6,science_2500,0.4,linear_weighted,0.4666666666666667,0.3712962962962963,0.17926829268292685,0.315614094053647,0.26,0.07,0.4841190713573565,0.49700897308075775,0.6175714285714285,0.40514075887392903,52.90394693752003,15.222646554383138,57.99999999999999,0.0,0.0,0.0,0.0,0.42657,0.57133,0.48309,0.0028,0.13296,0.06998,0.40193,0.0,0.18127,0.18953,0.39185,0.0,0.29194,0.36228,0.4651,0.67521,0.37345,0.39185,0.37026,0.55003,0.49744,0.0,0.15071,0.0611,0.43445,0.0,0.18377,0.17596,0.41626,0.0,0.2835,0.36648,0.48526,0.66024,0.37174,0.37026,,,
linear_weighted-llama_2_7b-tulu_all_0.3-llama_2_7b-tulu_none-science_2500_0.7,llama_2_7b,tulu_all,0.3,science_2500,0.7,linear_weighted,0.42777777777777787,0.3592592592592592,0.15914634146341464,0.2505354788306159,0.185,0.05,0.452072354365475,0.4641076769690927,0.7732857142857142,0.3574051407588739,54.2185803720222,15.16574548650509,20.921544209215444,0.0,0.0,0.0,0.0,0.44151,0.61381,0.53235,0.00302,0.12547,0.08466,0.52414,0.0,0.16918,0.20666,0.42865,0.0,0.33763,0.43767,0.51598,0.67857,0.4087,0.43767,0.34347,0.5948,0.55221,0.0,0.11726,0.05212,0.55181,0.0,0.17324,0.1976,0.44231,0.0,0.31606,0.40735,0.48285,0.70229,0.39986,0.40735,,,
linear_weighted-llama_2_7b-tulu_all_0.1-llama_2_7b-tulu_none-science_2500_0.9,llama_2_7b,tulu_all,0.1,science_2500,0.9,linear_weighted,0.37407407407407406,0.3361111111111111,0.12896341463414634,0.20915251968449883,0.135,0.045,0.41532545221478423,0.4286426434980772,0.7687142857142857,0.2913096695226438,53.360192902105126,14.94003098405097,8.85286783042394,0.0,0.0,0.0,0.0,0.36187,0.57758,0.56138,0.00318,0.11447,0.05882,0.54416,0.0,0.16463,0.21008,0.41693,0.0,0.33261,0.42507,0.50763,0.68203,0.39916,0.41693,0.31933,0.5392,0.54834,0.0,0.09333,0.03333,0.57483,0.0,0.16975,0.18856,0.39893,0.0,0.28646,0.40881,0.47892,0.69291,0.38368,0.39893,,,
linear_weighted-llama_2_7b-tulu_all_0.4-llama_2_7b-tulu_none-science_2500_0.6,llama_2_7b,tulu_all,0.4,science_2500,0.6,linear_weighted,0.4527777777777778,0.3657407407407408,0.17896341463414633,0.2753173401015657,0.225,0.05,0.46118786497649905,0.48184019370460046,0.7657142857142857,0.3635250917992656,53.8379136448192,15.792510142087387,33.76865671641791,0.0,0.0,0.0,0.0,0.38632,0.61484,0.52163,0.00293,0.12463,0.08358,0.50384,0.0,0.1725,0.19501,0.44721,0.0,0.33152,0.42553,0.50102,0.68696,0.40091,0.42553,0.33864,0.58953,0.52366,0.0,0.1179,0.05145,0.53331,0.0,0.17614,0.20503,0.45471,0.0,0.29837,0.39286,0.49037,0.70149,0.39378,0.39286,,,
linear_weighted-llama_2_7b-tulu_all_0.2-llama_2_7b-tulu_none-science_2500_0.8,llama_2_7b,tulu_all,0.2,science_2500,0.8,linear_weighted,0.41203703703703703,0.35000000000000003,0.14634146341463414,0.23933177654483248,0.175,0.045,0.4362626406494801,0.45000712149266486,0.8042857142857143,0.33414932680538556,54.36461201025615,14.737014459319928,13.105590062111801,0.0,0.0,0.0,0.0,0.41478,0.60469,0.55389,0.0031,0.10225,0.05732,0.53846,0.0,0.16662,0.20671,0.40713,0.0,0.34624,0.44505,0.5337,0.7027,0.40805,0.41478,0.33389,0.55121,0.55812,0.0,0.11991,0.05353,0.56653,0.0,0.17125,0.19346,0.42007,0.0,0.28662,0.40874,0.48061,0.71649,0.3933,0.40874,,,
linear_weighted-llama_2_7b-tulu_all_0.8-tulu_2_7b-tulu_none-safety_100_0.2,llama_2_7b,tulu_all,0.8,safety_100,0.2,wise-ft,0.47314814814814815,0.3953703703703703,0.19573170731707318,0.3501933202340965,0.35,0.065,0.49252243270189433,0.5071214926648625,0.0,0.5532435740514076,43.54803304747246,10.976584240349446,57.97011207970112,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.25,72.39999710400011,1.4999999400000024
linear_weighted-llama_2_7b-tulu_all_0.7-tulu_2_7b-tulu_none-safety_100_0.3,llama_2_7b,tulu_all,0.7,safety_100,0.3,wise-ft,0.4740740740740741,0.4175925925925927,0.20060975609756102,0.34051037782726223,0.295,0.065,0.4865403788634098,0.5041304657456203,0.0,0.5336597307221542,42.21886514131138,10.596201075815712,38.32298136645963,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,46.39999814400008,0.9999999600000016
linear_weighted-llama_2_7b-tulu_all_0.6-tulu_2_7b-tulu_none-safety_100_0.4,llama_2_7b,tulu_all,0.6,safety_100,0.4,wise-ft,0.45740740740740754,0.38518518518518513,0.1951219512195122,0.34218041171242863,0.29,0.07,0.48233869819114084,0.5033471015524854,0.0,0.5324357405140759,40.03362010306262,10.1527628445057,24.40993788819876,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,36.399998544000056,0.0
linear_weighted-llama_2_7b-tulu_all_0.5-tulu_2_7b-tulu_none-safety_100_0.5,llama_2_7b,tulu_all,0.5,safety_100,0.5,wise-ft,0.4092592592592594,0.36666666666666664,0.19237804878048778,0.3401985294777713,0.285,0.07,0.48127047429141145,0.5015667283862698,0.0,0.47123623011015914,38.66732940383803,9.847353605365983,17.412935323383085,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,29.59999881600005,0.0
linear_weighted-llama_2_7b-tulu_all_0.4-tulu_2_7b-tulu_none-safety_100_0.6,llama_2_7b,tulu_all,0.4,safety_100,0.6,wise-ft,0.41296296296296303,0.37685185185185194,0.1823170731707317,0.34712206448689875,0.28,0.08,0.4768551488391967,0.49430280586810993,0.0,0.4418604651162791,36.95013796074184,9.104571703471448,12.48447204968944,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,23.599999056000037,0.0
linear_weighted-llama_2_7b-tulu_all_0.3-tulu_2_7b-tulu_none-safety_100_0.7,llama_2_7b,tulu_all,0.3,safety_100,0.7,wise-ft,0.375,0.37129629629629624,0.16341463414634147,0.3336526184304256,0.28,0.085,0.47058823529411764,0.4924512177752457,0.0,0.4259485924112607,35.22771446427848,8.100525954054152,10.49689440993789,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,20.79999916800003,0.0
linear_weighted-llama_2_7b-tulu_all_0.2-tulu_2_7b-tulu_none-safety_100_0.8,llama_2_7b,tulu_all,0.2,safety_100,0.8,wise-ft,0.3805555555555556,0.3861111111111111,0.1676829268292683,0.3328168754148517,0.27,0.07,0.4643213217490386,0.4893889759293548,0.0,0.408812729498164,32.426060394755254,6.816700342693785,6.70807453416149,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,13.599999456000022,0.0
linear_weighted-llama_2_7b-tulu_all_0.1-tulu_2_7b-tulu_none-safety_100_0.9,llama_2_7b,tulu_all,0.1,safety_100,0.9,wise-ft,0.3407407407407408,0.35740740740740734,0.16463414634146342,0.3420137779610709,0.265,0.08,0.46218487394957986,0.484403931063951,0.0,0.390452876376989,30.509035581744108,6.333325712156666,5.714285714285714,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,13.199999472000021,0.0
linear_weighted-llama_2_7b-tulu_all_0.9-tulu_2_7b-tulu_none-safety_100_0.1,llama_2_7b,tulu_all,0.9,safety_100,0.1,wise-ft,0.48425925925925917,0.3888888888888889,0.18140243902439024,0.3520651694073503,0.34,0.07,0.4944452357214072,0.5096852300242131,0.026857142857142857,0.5152998776009792,46.06536728313448,11.797652999018732,71.00997506234414,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.25,89.19999643200015,4.999999800000008
linear_weighted-llama_2_7b-tulu_all_0.9-tulu_2_7b-tulu_none-science_2500_0.1,llama_2_7b,tulu_all,0.9,science_2500,0.1,wise-ft,0.4537037037037037,0.40740740740740733,0.175609756097561,0.3383728519460604,0.32,0.07,0.4952285999145421,0.5096852300242131,0.7542857142857143,0.4541003671970624,52.24510410583242,13.497786393549875,68.71890547263682,0.0,0.0,0.0,0.0,0.44406,0.47137,0.52068,0.00289,0.14182,0.05644,0.33717,0.0,0.16144,0.13113,0.23521,0.0,0.28464,0.26536,0.40997,0.57273,0.32415,0.28464,0.36095,0.45997,0.52015,0.0,0.16026,0.04487,0.36803,0.0,0.15847,0.11859,0.25705,0.0,0.24415,0.23054,0.39942,0.58081,0.31445,0.25705,,,
linear_weighted-llama_2_7b-tulu_all_0.5-tulu_2_7b-tulu_none-science_2500_0.5,llama_2_7b,tulu_all,0.5,science_2500,0.5,wise-ft,0.46018518518518525,0.3944444444444444,0.17103658536585367,0.3050104910946488,0.32,0.07,0.4887480415895172,0.49985757014670273,0.853,0.40514075887392903,54.7229413851273,14.33799307281867,39.91282689912827,0.0,0.0,0.0,0.0,0.19429,0.60622,0.52411,0.00427,0.12945,0.07539,0.43393,0.0,0.14888,0.17052,0.42699,0.0,0.29199,0.40111,0.47065,0.67265,0.36365,0.40111,0.17284,0.59527,0.53009,0.0,0.12215,0.06418,0.47054,0.0,0.15201,0.16646,0.45419,0.0,0.28969,0.4126,0.48449,0.69409,0.36908,0.4126,,,
linear_weighted-llama_2_7b-tulu_all_0.8-tulu_2_7b-tulu_none-science_2500_0.2,llama_2_7b,tulu_all,0.8,science_2500,0.2,wise-ft,0.4583333333333332,0.387962962962963,0.18902439024390244,0.35055770986545737,0.31,0.075,0.4961543939609742,0.5065517732516736,0.8382857142857143,0.44430844553243576,53.36901239912152,13.974655306467204,60.32338308457711,0.0,0.0,0.0,0.0,0.33891,0.51317,0.40289,0.00143,0.14491,0.07174,0.33187,0.0,0.12583,0.15936,0.30544,0.0,0.2989,0.28412,0.4057,0.58036,0.31689,0.30544,0.2461,0.51537,0.44941,0.0,0.15369,0.03279,0.36011,0.0,0.11824,0.12591,0.32079,0.0,0.25352,0.30938,0.45169,0.59459,0.31337,0.30938,,,
linear_weighted-llama_2_7b-tulu_all_0.7-tulu_2_7b-tulu_none-science_2500_0.3,llama_2_7b,tulu_all,0.7,science_2500,0.3,wise-ft,0.46018518518518514,0.3824074074074076,0.175609756097561,0.33202875618680194,0.3,0.075,0.49529981484119073,0.5057684090585387,0.85,0.44063647490820074,54.66972201426703,14.345594522651673,51.86799501867995,0.0,0.0,0.0,0.0,0.32212,0.56191,0.4445,0.00285,0.15943,0.07544,0.35624,0.0,0.12229,0.16399,0.36106,0.0,0.31206,0.32345,0.42,0.61674,0.34034,0.32345,0.24609,0.54446,0.46503,0.0,0.12929,0.04444,0.37834,0.0,0.1169,0.14229,0.36161,0.0,0.26858,0.34548,0.46229,0.65686,0.33227,0.34548,,,
linear_weighted-llama_2_7b-tulu_all_0.6-tulu_2_7b-tulu_none-science_2500_0.4,llama_2_7b,tulu_all,0.6,science_2500,0.4,wise-ft,0.4694444444444445,0.3888888888888889,0.1780487804878049,0.3196372644949252,0.325,0.07,0.48995869534254377,0.4995014955134596,0.8461428571428572,0.43084455324357407,54.623932832302685,14.380355685489974,44.80600750938674,0.0,0.0,0.0,0.0,0.23626,0.57695,0.49354,0.00285,0.1339,0.0755,0.39133,0.0,0.12507,0.16992,0.39352,0.0,0.30867,0.35359,0.44201,0.66667,0.34995,0.35359,0.16703,0.55362,0.50805,0.002,0.13614,0.06006,0.42849,0.0,0.12323,0.15494,0.42729,0.0,0.29652,0.36535,0.45109,0.6801,0.34916,0.36535,,,
linear_weighted-llama_2_7b-tulu_all_0.4-tulu_2_7b-tulu_none-science_2500_0.6,llama_2_7b,tulu_all,0.4,science_2500,0.6,wise-ft,0.43611111111111106,0.38888888888888884,0.15884146341463412,0.2884966539916325,0.295,0.06,0.4849024355504914,0.4957983193277311,0.8831428571428571,0.4039167686658507,54.77793546336847,14.42401473890824,36.720698254364095,0.0,0.0,0.0,0.0,0.11356,0.62127,0.53422,0.00161,0.1255,0.07241,0.47672,0.0,0.16574,0.19558,0.4257,0.0,0.29103,0.41341,0.46612,0.62385,0.36242,0.41341,0.10427,0.60031,0.54598,0.0,0.1247,0.06475,0.51398,0.0,0.16861,0.17053,0.45298,0.0,0.29837,0.42089,0.49624,0.69923,0.37271,0.42089,,,
linear_weighted-llama_2_7b-tulu_all_0.3-tulu_2_7b-tulu_none-science_2500_0.7,llama_2_7b,tulu_all,0.3,science_2500,0.7,wise-ft,0.45,0.3814814814814814,0.15335365853658536,0.2685017589448232,0.275,0.06,0.4807007548782225,0.4888904714428144,0.8797142857142857,0.3929008567931457,54.388776103972546,14.610451214858623,30.274656679151065,0.0,0.0,0.0,0.0,0.03934,0.6202,0.55862,0.00208,0.10614,0.05619,0.50671,0.0,0.17254,0.20087,0.4404,0.0,0.32568,0.42623,0.49958,0.65753,0.36857,0.42623,0.07812,0.59156,0.55425,0.00333,0.07654,0.03993,0.54001,0.0,0.1726,0.17783,0.44692,0.0,0.28436,0.41818,0.49596,0.7013,0.36742,0.41818,,,
linear_weighted-llama_2_7b-tulu_all_0.2-tulu_2_7b-tulu_none-science_2500_0.8,llama_2_7b,tulu_all,0.2,science_2500,0.8,wise-ft,0.42870370370370386,0.4,0.13902439024390245,0.2801595868829502,0.255,0.07,0.4732944025067654,0.4836205668708161,0.8505714285714285,0.39657282741738065,54.41672952351782,14.094784362368566,25.498753117206984,0.0,0.0,0.0,0.0,0.02658,0.61324,0.55463,0.00465,0.0813,0.04878,0.52477,0.0,0.17212,0.2061,0.46139,0.0,0.33475,0.41237,0.47494,0.6484,0.36688,0.41237,0.00552,0.55473,0.56063,0.0,0.05904,0.02583,0.55955,0.0,0.17358,0.16953,0.46199,0.0,0.28927,0.42219,0.47532,0.70157,0.35978,0.42219,,,
linear_weighted-llama_2_7b-tulu_all_0.1-tulu_2_7b-tulu_none-science_2500_0.9,llama_2_7b,tulu_all,0.1,science_2500,0.9,wise-ft,0.4361111111111113,0.40092592592592596,0.1326219512195122,0.24780032887146078,0.25,0.065,0.4615439396097422,0.4760717846460618,0.8305714285714285,0.38922888616891066,54.077046815875285,14.518047502291447,22.942643391521198,0.0,0.0,0.0,0.0,0.0069,0.58643,0.55492,0.00451,0.07675,0.0474,0.53982,0.0,0.1737,0.21659,0.49835,0.0,0.32479,0.42818,0.49656,0.60377,0.36456,0.42818,0.0,0.55903,0.57218,0.0,0.06039,0.03552,0.56971,0.0,0.17568,0.1778,0.45554,0.0,0.29102,0.4326,0.48672,0.68617,0.36183,0.4326,,,
linear_weighted-llama_2_7b-tulu_all_0.8-tulu_2_7b-tulu_none-coding_100_0.2,llama_2_7b,tulu_all,0.8,coding_100,0.2,wise-ft,0.46296296296296297,0.40925925925925927,0.25182926829268293,0.43352399129979735,0.325,0.11,0.49679532830081186,0.5092579404643213,0.6598571428571428,0.4810281517747858,47.88155573980032,12.12967168168994,74.65753424657534,0.17926829268292685,0.35756154194668877,0.33129496402877695,0.4935793987512366,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
linear_weighted-llama_2_7b-tulu_all_0.9-tulu_2_7b-tulu_none-coding_100_0.1,llama_2_7b,tulu_all,0.9,coding_100,0.1,wise-ft,0.4620370370370371,0.40648148148148144,0.21798780487804878,0.36073444791257975,0.305,0.085,0.4968665432274605,0.5079048568579975,0.6384285714285715,0.4785801713586291,48.33473383281037,12.356927505847722,75.6857855361596,0.14359756097560974,0.30819290201605387,0.30989208633093523,0.493665259612873,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
